"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 20 17:08:37 GMT 2025","Thu Feb 20 17:08:38 GMT 2025","513","","Testes de atualizar usuários","","com.vemser.rest.tests.usuarios.AtualizarUsuariosTest","testTentarAtualizarUsuarioSemInformarDados","CT005.4 - Tentativa de atualizar usuário sem informar dados",""
"passed","Thu Feb 20 17:08:37 GMT 2025","Thu Feb 20 17:08:38 GMT 2025","169","","Testes de deletar usuários","","com.vemser.rest.tests.usuarios.DeletarUsuariosTest","testTentarDeletarUsuarioComIdInvalido","CT006.2 - Tentativa de deletar usuário com ID inválido",""
"passed","Thu Feb 20 17:08:34 GMT 2025","Thu Feb 20 17:08:37 GMT 2025","3724","","Testes de atualizar usuários","","com.vemser.rest.tests.usuarios.AtualizarUsuariosTest","testTentarAtualizarUsuarioComEmailJaUtilizadoPorOutroUsuario","CT005.3 - Tentativa de atualizar usuário com e-mail em uso",""
"passed","Thu Feb 20 17:08:35 GMT 2025","Thu Feb 20 17:08:37 GMT 2025","2093","","Testes de listar usuários","","com.vemser.rest.tests.usuarios.ListarUsuariosTest","testTentarListarUsuariosComCampoNomeInvalido","CT004.3 - Tentativa de listar usuário com nome inválido",""
"passed","Thu Feb 20 17:08:00 GMT 2025","Thu Feb 20 17:08:00 GMT 2025","349","","Testes de cadastrar usuários","","com.vemser.rest.tests.usuarios.CadastrarUsuariosTest","testSchemaDeveCadastrarUsuarioComSucesso","CT002.1 - Validar contrato de cadastro de usuário",""
"passed","Thu Feb 20 17:08:37 GMT 2025","Thu Feb 20 17:08:38 GMT 2025","257","","Testes de login","","com.vemser.rest.tests.login.LoginTest","testDeveLogarComSucesso","CT001 - Validar logar usuário",""
"passed","Thu Feb 20 17:08:38 GMT 2025","Thu Feb 20 17:08:38 GMT 2025","276","","Testes de atualizar usuários","","com.vemser.rest.tests.usuarios.AtualizarUsuariosTest","testDeveAtualizarUsuarioComIdNaoCadastrado","CT005.2 - Validar atualizar usuário com ID não cadastrado",""
"passed","Thu Feb 20 17:08:34 GMT 2025","Thu Feb 20 17:08:37 GMT 2025","3487","","Testes de buscar usuários por ID","","com.vemser.rest.tests.usuarios.BuscarUsuariosPorIdTest","testTentarBuscarUsuarioComIdInvalido","CT003.2 - Tentativa de buscar usuário por ID inválido",""
"passed","Thu Feb 20 17:07:56 GMT 2025","Thu Feb 20 17:08:00 GMT 2025","3766","","Testes de login","","com.vemser.rest.tests.login.LoginTest","testSchemaDeveLogarComSucesso","CT001.1 - Validar contrato de logar usuário",""
"passed","Thu Feb 20 17:08:38 GMT 2025","Thu Feb 20 17:08:38 GMT 2025","404","","Testes de cadastrar usuários","","com.vemser.rest.tests.usuarios.CadastrarUsuariosTest","testDeveCadastrarUsuarioComSucesso","CT002 - Validar cadastro de usuário",""
"passed","Thu Feb 20 17:07:56 GMT 2025","Thu Feb 20 17:08:00 GMT 2025","4336","","Testes de buscar usuários por ID","","com.vemser.rest.tests.usuarios.BuscarUsuariosPorIdTest","testSchemaBuscarUsuarioPorIdComSucesso","CT003.1 - Validar buscar usuário por ID",""
"passed","Thu Feb 20 17:08:38 GMT 2025","Thu Feb 20 17:08:38 GMT 2025","348","","Testes de deletar usuários","","com.vemser.rest.tests.usuarios.DeletarUsuariosTest","testDeveDeletarUsuarioComSucesso","CT006 - Validar deletar usuário",""
"passed","Thu Feb 20 17:08:34 GMT 2025","Thu Feb 20 17:08:37 GMT 2025","3522","","Testes de deletar usuários","","com.vemser.rest.tests.usuarios.DeletarUsuariosTest","testTentarDeletarUsuarioSemPreencherCampoId","CT006.3 - Tentativa de deletar usuário sem preencher campo ID",""
